[2024-12-11 17:43:58,204][accelerate.utils.modeling][INFO] - We will use 90% of the memory on device 0 for storing the model, and 10% for the buffer to avoid OOM. You can set `max_memory` in to a higher value to use more memory (at your own risk).
[2024-12-11 17:44:01,428][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:20,351][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:20,539][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:20,726][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:20,915][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:21,107][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:21,296][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:21,485][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:21,670][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:21,858][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:22,049][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:22,238][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:22,985][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:23,175][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:23,362][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:23,549][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:23,739][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:23,928][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:24,118][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:24,306][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:24,491][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:24,680][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:24,867][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:25,053][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:25,238][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:25,424][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:25,612][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:25,800][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:25,984][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:26,169][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:26,355][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:26,543][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:26,730][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:26,919][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:27,106][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:27,293][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:27,479][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:27,666][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:27,854][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:28,044][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:29,637][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:29,825][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:30,013][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:30,197][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:30,383][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:30,572][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:30,759][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:30,945][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:31,135][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:31,319][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:31,506][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:31,692][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:31,878][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:32,063][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:32,251][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:32,437][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:32,621][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:32,805][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:32,991][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:33,177][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:33,363][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:33,549][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:33,735][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:33,923][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:34,111][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:34,296][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:34,482][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:34,668][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:34,853][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:35,041][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:35,225][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:35,413][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:35,600][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:35,787][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:35,972][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:36,156][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:36,341][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:36,529][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:37,277][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:37,465][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:37,652][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:37,836][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:38,023][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:38,209][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:38,395][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:38,579][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:38,764][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:38,950][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:39,137][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:39,321][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:40,070][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:40,258][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:41,004][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:41,194][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:41,380][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:41,567][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:41,753][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:41,939][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:42,127][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:42,315][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:42,501][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:42,685][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:42,878][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:43,064][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:43,251][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:43,436][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:43,622][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:43,810][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:43,999][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:44,187][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:44,373][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:44,560][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:44,746][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:44,931][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:45,118][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:45,302][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:45,491][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:45,676][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:45,862][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:46,050][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:46,238][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:46,424][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:47,171][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:47,356][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:47,543][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:47,732][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:47,918][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:48,104][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:48,290][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:48,475][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:48,659][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:48,846][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:49,033][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:49,220][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:49,407][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:49,591][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:49,775][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:49,965][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:50,153][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:50,340][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:52,082][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:52,278][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:52,467][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:52,651][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:52,836][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:53,023][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:53,209][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:53,965][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:54,154][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:54,348][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:54,536][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:54,727][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:54,914][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:55,103][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:55,390][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:55,578][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:55,767][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:55,955][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:56,141][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:56,329][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:56,519][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:56,706][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:56,893][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:57,086][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:57,276][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:57,467][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:57,655][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:57,841][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:58,030][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:58,219][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:58,409][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:58,595][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:58,782][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:58,971][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:59,160][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:59,349][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:59,537][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:59,723][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:36:59,911][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:00,101][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:00,287][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:00,474][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:00,663][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:00,849][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:01,037][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:01,228][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:01,415][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:01,603][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:01,792][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:01,979][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:02,166][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:02,354][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:02,541][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:02,731][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
[2024-12-11 18:37:02,918][sqlitedict][INFO] - opening Sqlite table 'unnamed' in './.cache/tmp1tfgca9v/huggingface.sqlite'
